time,contract,open,high,low,close,volume,delta
2004-09-14,200409,5949,5956,5921,5935,19073,0
2004-09-15,200409,5923,5933,5870,5877,11768,0
2004-09-16,200410,5850,5888,5814,5868,27198,0
2004-09-17,200410,5860,5871,5797,5797,26662,0
2004-09-20,200410,5813,5875,5812,5840,27601,0
2004-09-21,200410,5866,5945,5856,5945,37292,0
2004-09-22,200410,5955,5959,5918,5936,19250,0
2004-09-23,200410,5890,5933,5886,5917,19885,0
2004-09-24,200410,5915,5930,5862,5888,27518,0
2004-09-27,200410,5879,5884,5843,5870,16317,0
2004-09-29,200410,5875,5900,5845,5857,21886,0
2004-09-30,200410,5888,5918,5861,5889,27124,0
2004-10-01,200410,5901,5957,5871,5947,33218,0
2004-10-04,200410,6040,6115,6030,6105,31836,0
2004-10-05,200410,6103,6124,6088,6123,15690,0
2004-10-06,200410,6110,6180,6072,6088,39947,0
2004-10-07,200410,6123,6144,6093,6134,25574,0
2004-10-08,200410,6110,6139,6101,6135,18294,0
2004-10-11,200410,6108,6135,6062,6118,25498,0
2004-10-12,200410,6080,6094,5982,5991,32982,0
2004-10-13,200410,6020,6036,5985,5994,23959,0
2004-10-14,200410,5950,5950,5832,5850,40855,0
2004-10-15,200410,5806,5868,5789,5816,29951,0
2004-10-18,200410,5810,5855,5779,5779,18174,0
2004-10-19,200410,5855,5862,5791,5837,23608,0
2004-10-20,200410,5792,5810,5756,5790,13664,3
2004-10-21,200411,5810,5843,5774,5779,34435,0
2004-10-22,200411,5820,5831,5776,5796,25199,0
2004-10-26,200411,5708,5719,5635,5660,26563,0
2004-10-27,200411,5682,5692,5598,5616,30301,0
2004-10-28,200411,5700,5734,5677,5729,31206,0
2004-10-29,200411,5689,5727,5683,5691,21774,0
2004-11-01,200411,5701,5726,5610,5617,24525,0
2004-11-02,200411,5657,5764,5633,5751,31618,0
2004-11-03,200411,5736,5855,5732,5830,43060,0
2004-11-04,200411,5828,5865,5815,5836,26726,0
2004-11-05,200411,5901,5967,5901,5920,30446,0
2004-11-08,200411,5925,5934,5902,5909,17358,0
2004-11-09,200411,5921,5960,5886,5943,27268,0
2004-11-10,200411,5970,5991,5903,5960,31408,0
2004-11-11,200411,5948,5955,5868,5868,29323,0
2004-11-12,200411,5920,5968,5902,5935,29339,0
2004-11-15,200411,5978,6006,5927,5941,24579,0
2004-11-16,200411,5945,5960,5911,5929,19583,0
2004-11-17,200411,5900,6033,5898,6026,17162,29
2004-11-18,200412,6080,6107,6060,6072,29707,0
2004-11-19,200412,6086,6093,6044,6056,22611,0
2004-11-22,200412,5986,5990,5833,5835,44598,0
2004-11-23,200412,5849,5872,5790,5842,33263,0
2004-11-24,200412,5836,5919,5836,5905,31576,0
2004-11-25,200412,5914,5923,5847,5870,28150,0
2004-11-26,200412,5895,5964,5740,5740,53585,0
2004-11-29,200412,5784,5813,5760,5810,25406,0
2004-11-30,200412,5773,5825,5702,5809,44352,0
2004-12-01,200412,5723,5802,5659,5770,32051,0
2004-12-02,200412,5858,5878,5822,5855,28912,0
2004-12-03,200412,5885,5905,5841,5880,26316,0
2004-12-06,200412,5835,5909,5830,5883,25694,0
2004-12-07,200412,5880,5908,5866,5890,15602,0
2004-12-08,200412,5865,5902,5861,5880,17107,0
2004-12-09,200412,5884,5907,5870,5880,17047,0
2004-12-10,200412,5900,5900,5833,5850,16740,0
2004-12-13,200412,5890,6019,5787,5871,51128,0
2004-12-14,200412,5898,5916,5868,5901,14177,0
2004-12-15,200412,5951,6030,5921,6024,13429,-7
2004-12-16,200501,6005,6030,5996,6020,21458,0
2004-12-17,200501,6011,6029,6001,6019,13086,0
2004-12-20,200501,5921,5992,5911,5962,25321,0
2004-12-21,200501,5976,5989,5961,5978,13598,0
2004-12-22,200501,6015,6069,6006,6025,30431,0
2004-12-23,200501,6034,6036,5968,6002,23284,0
2004-12-24,200501,6008,6058,5987,6032,23814,0
2004-12-27,200501,6035,6042,5992,6016,16581,0
2004-12-28,200501,6008,6045,6008,6020,13824,0
2004-12-29,200501,6055,6120,6050,6118,29184,0
2004-12-30,200501,6126,6130,6108,6115,12968,0
2004-12-31,200501,6120,6188,6105,6188,29454,0
2005-01-03,200501,6185,6193,6154,6174,20319,0
2005-01-04,200501,6145,6152,6062,6080,38182,0
2005-01-05,200501,6011,6027,5996,6013,25857,0
2005-01-06,200501,6008,6023,5995,6017,14673,0
2005-01-07,200501,6018,6035,5951,5965,37209,0
2005-01-10,200501,5970,5992,5961,5987,14801,0
2005-01-11,200501,5986,6026,5965,6003,22853,0
2005-01-12,200501,5980,5995,5875,5901,38093,0
2005-01-13,200501,5920,5930,5830,5880,33987,0
2005-01-14,200501,5846,5920,5821,5893,31644,0
2005-01-17,200501,5933,5985,5933,5954,25354,0
2005-01-18,200501,5955,5967,5935,5945,16502,0
2005-01-19,200501,5965,5977,5891,5902,16352,6
2005-01-20,200502,5869,5925,5853,5879,39970,0
2005-01-21,200502,5871,5897,5833,5869,28331,0
2005-01-24,200502,5869,5874,5769,5805,31954,0
2005-01-25,200502,5783,5815,5746,5810,33540,0
2005-01-26,200502,5838,5857,5813,5840,25518,0
2005-01-27,200502,5850,5850,5818,5834,18149,0
2005-01-28,200502,5822,5893,5816,5874,32141,0
2005-01-31,200502,5893,6004,5884,5982,41876,0
2005-02-01,200502,5981,6006,5975,5980,18624,0
2005-02-02,200502,6000,6070,5995,6023,35326,0
2005-02-03,200502,6048,6050,6017,6045,14887,0
2005-02-14,200502,6210,6220,6115,6129,22508,0
2005-02-15,200502,6111,6149,6111,6123,11655,0
2005-02-16,200502,6140,6150,6042,6140,13515,-2
2005-02-17,200503,6115,6135,6062,6078,31930,0
2005-02-18,200503,6072,6127,6058,6120,24824,0
2005-02-21,200503,6127,6170,6127,6144,21839,0
2005-02-22,200503,6139,6149,6090,6097,23003,0
2005-02-23,200503,6054,6128,6039,6114,30573,0
2005-02-24,200503,6114,6164,6093,6120,31205,0
2005-02-25,200503,6162,6227,6162,6219,34658,0
2005-03-01,200503,6233,6250,6209,6250,21190,0
2005-03-02,200503,6259,6259,6191,6200,27486,0
2005-03-03,200503,6200,6223,6156,6204,32997,0
2005-03-04,200503,6191,6219,6175,6198,21080,0
2005-03-07,200503,6245,6257,6220,6231,22438,0
2005-03-08,200503,6240,6253,6138,6155,37801,0
2005-03-09,200503,6149,6203,6145,6198,21598,0
2005-03-10,200503,6180,6188,6141,6167,26861,0
2005-03-11,200503,6195,6235,6173,6207,26378,0
2005-03-14,200503,6176,6203,6150,6160,21332,0
2005-03-15,200503,6159,6168,6036,6076,30887,0
2005-03-16,200503,6059,6088,6044,6074,7619,-8
2005-03-17,200504,6008,6035,5995,6015,27887,0
2005-03-18,200504,6030,6043,6004,6027,23502,0
2005-03-21,200504,6018,6053,6015,6040,20102,0
2005-03-22,200504,6032,6034,5976,6008,32667,0
2005-03-23,200504,5981,6010,5967,6010,30170,0
2005-03-24,200504,6010,6037,5997,6012,23312,0
2005-03-25,200504,6012,6052,6008,6050,18475,0
2005-03-28,200504,6069,6077,6033,6054,17906,0
2005-03-29,200504,6031,6040,5967,5973,34733,0
2005-03-30,200504,5957,5982,5950,5975,19723,0
2005-03-31,200504,6009,6019,5998,6010,17500,0
2005-04-01,200504,6008,6045,5972,6045,31130,0
2005-04-04,200504,6021,6045,6016,6025,14928,0
2005-04-06,200504,6031,6040,5997,6011,19640,0
2005-04-07,200504,6013,6030,5975,5985,25693,0
2005-04-08,200504,6008,6017,5997,6010,13226,0
2005-04-11,200504,5985,6003,5966,5980,13780,0
2005-04-12,200504,5976,6003,5969,5990,14469,0
2005-04-13,200504,6005,6012,5987,6007,11354,0
2005-04-14,200504,5971,5985,5958,5975,16115,0
2005-04-15,200504,5925,5935,5876,5892,23431,0
2005-04-18,200504,5819,5822,5663,5707,30992,0
2005-04-19,200504,5727,5785,5721,5754,14912,0
2005-04-20,200504,5781,5802,5687,5702,11160,-26
2005-04-21,200505,5620,5707,5602,5688,44013,0
2005-04-22,200505,5748,5769,5708,5725,28450,0
2005-04-25,200505,5711,5736,5704,5728,13763,0
2005-04-26,200505,5738,5778,5718,5765,26541,0
2005-04-27,200505,5748,5767,5738,5745,15266,0
2005-04-28,200505,5740,5794,5710,5780,29571,0
2005-04-29,200505,5755,5770,5742,5770,18029,0
2005-05-03,200505,5800,5845,5797,5800,22478,0
2005-05-04,200505,5820,5828,5785,5806,19001,0
2005-05-05,200505,5860,5943,5841,5902,45967,0
2005-05-06,200505,5910,5949,5895,5948,21016,0
2005-05-09,200505,5936,5951,5923,5947,16570,0
2005-05-10,200505,5949,5957,5920,5925,17027,0
2005-05-11,200505,5890,5912,5880,5898,19109,0
2005-05-12,200505,5905,5929,5887,5929,15760,0
2005-05-13,200505,5918,6007,5916,5986,32107,0
2005-05-16,200505,5997,6015,5924,5931,21380,0
2005-05-17,200505,5963,5964,5858,5877,20846,0
2005-05-18,200505,5909,5915,5880,5900,9574,-18
2005-05-19,200506,5941,5975,5930,5947,31786,0
2005-05-20,200506,5954,5964,5920,5920,18680,0
2005-05-23,200506,5926,5926,5855,5878,26949,0
2005-05-24,200506,5878,5895,5871,5875,13417,0
2005-05-25,200506,5880,5930,5822,5849,38079,0
2005-05-26,200506,5861,5902,5842,5899,21920,0
2005-05-27,200506,5930,5965,5923,5950,30254,0
2005-05-30,200506,5958,5969,5930,5952,17054,0
2005-05-31,200506,5940,5965,5912,5943,29235,0
2005-06-01,200506,5943,5956,5905,5935,26542,0
2005-06-02,200506,5963,6005,5962,5973,30796,0
2005-06-03,200506,5988,6058,5978,6038,35747,0
2005-06-06,200506,6015,6072,6012,6069,21953,0
2005-06-07,200506,6071,6073,6037,6060,17739,0
2005-06-08,200506,6052,6143,6051,6131,29611,0
2005-06-09,200506,6119,6162,6113,6125,18592,0
2005-06-10,200506,6141,6189,6115,6175,23085,0
2005-06-13,200506,6175,6245,6156,6240,21861,0
2005-06-14,200506,6239,6271,6217,6221,21001,0
2005-06-15,200506,6234,6270,6220,6258,10850,-115
2005-06-16,200507,6150,6194,6132,6180,33246,0
2005-06-17,200507,6188,6256,6173,6189,39792,0
2005-06-20,200507,6190,6208,6168,6188,15910,0
2005-06-21,200507,6191,6205,6166,6197,18478,0
2005-06-22,200507,6199,6343,6199,6330,43369,0
2005-06-23,200507,6325,6356,6325,6350,24590,0
2005-06-24,200507,6311,6325,6272,6297,30307,0
2005-06-27,200507,6246,6272,6230,6257,25588,0
2005-06-28,200507,6261,6288,6253,6284,18132,0
2005-06-29,200507,6325,6353,6165,6199,54328,0
2005-06-30,200507,6215,6228,6186,6199,20191,0
2005-07-01,200507,6190,6230,6125,6227,36513,0
2005-07-04,200507,6248,6248,6181,6211,19030,0
2005-07-05,200507,6210,6218,6160,6163,26316,0
2005-07-06,200507,6185,6208,6155,6182,25189,0
2005-07-07,200507,6166,6180,6136,6166,25910,0
2005-07-08,200507,6170,6205,6157,6181,23599,0
2005-07-11,200507,6248,6306,6233,6302,29881,0
2005-07-12,200507,6325,6353,6320,6340,25968,0
2005-07-13,200507,6341,6407,6332,6376,30454,0
2005-07-14,200507,6400,6438,6379,6435,28388,0
2005-07-15,200507,6446,6449,6411,6411,17808,0
2005-07-19,200507,6419,6433,6385,6430,16251,0
2005-07-20,200507,6430,6479,6401,6405,18193,-36
2005-07-21,200508,6426,6452,6330,6365,49551,0
2005-07-22,200508,6354,6366,6325,6342,25061,0
2005-07-25,200508,6359,6406,6356,6406,19120,0
2005-07-26,200508,6395,6408,6319,6330,27117,0
2005-07-27,200508,6328,6342,6286,6310,25424,0
2005-07-28,200508,6325,6350,6304,6350,20253,0
2005-07-29,200508,6361,6395,6277,6277,38776,0
2005-08-01,200508,6281,6297,6264,6297,13495,0
2005-08-02,200508,6298,6340,6271,6340,27076,0
2005-08-03,200508,6375,6455,6370,6431,38357,0
2005-08-04,200508,6446,6464,6419,6445,23870,0
2005-08-08,200508,6360,6383,6349,6370,21271,0
2005-08-09,200508,6361,6394,6352,6394,16014,0
2005-08-10,200508,6413,6428,6338,6345,33301,0
2005-08-11,200508,6360,6389,6340,6389,20506,0
2005-08-12,200508,6394,6412,6351,6352,22653,0
2005-08-15,200508,6337,6342,6224,6240,32474,0
2005-08-16,200508,6245,6257,6198,6235,22290,0
2005-08-17,200508,6185,6255,6185,6233,14244,-6
2005-08-18,200509,6238,6247,6182,6190,29121,0
2005-08-19,200509,6179,6181,6135,6164,25114,0
2005-08-22,200509,6189,6218,6175,6215,16456,0
2005-08-23,200509,6209,6214,6182,6185,14278,0
2005-08-24,200509,6161,6178,6139,6147,21670,0
2005-08-25,200509,6118,6168,6101,6126,23469,0
2005-08-26,200509,6147,6159,6130,6150,16495,0
2005-08-29,200509,6116,6130,6032,6046,26818,0
2005-08-30,200509,6080,6092,6043,6055,16584,0
2005-08-31,200509,6045,6085,5985,6050,29590,0
2005-09-02,200509,6101,6122,6083,6119,20860,0
2005-09-05,200509,6115,6120,6100,6108,9383,0
2005-09-06,200509,6130,6159,6128,6150,17250,0
2005-09-07,200509,6188,6190,6132,6164,21421,0
2005-09-08,200509,6158,6169,6138,6154,11634,0
2005-09-09,200509,6152,6158,6093,6114,22338,0
2005-09-12,200509,6158,6168,6122,6165,18912,0
2005-09-13,200509,6158,6189,6148,6164,18755,0
2005-09-14,200509,6150,6166,6129,6155,15568,0
2005-09-15,200509,6130,6137,6080,6080,23987,0
2005-09-16,200509,6085,6089,6013,6045,25257,0
2005-09-19,200509,6050,6065,6026,6030,9602,0
2005-09-20,200509,6031,6124,5987,6106,26876,0
2005-09-21,200509,6082,6116,6065,6067,9917,5
2005-09-22,200510,6031,6047,5965,5979,40394,0
2005-09-23,200510,5966,5978,5893,5931,29486,0
2005-09-26,200510,5961,5974,5888,5950,25371,0
2005-09-27,200510,5931,5980,5893,5935,29561,0
2005-09-28,200510,5941,5973,5906,5933,25048,0
2005-09-29,200510,5930,6022,5925,6022,31786,0
2005-09-30,200510,6039,6115,6034,6095,38775,0
2005-10-03,200510,6106,6132,6088,6118,21930,0
2005-10-04,200510,6130,6166,6117,6142,27085,0
2005-10-05,200510,6132,6157,6118,6130,24357,0
2005-10-06,200510,6080,6100,6061,6100,20362,0
2005-10-07,200510,6083,6109,6083,6095,14818,0
2005-10-11,200510,6078,6126,6074,6099,17179,0
2005-10-12,200510,6078,6083,5997,6004,34386,0
2005-10-13,200510,5981,5986,5936,5985,22831,0
2005-10-14,200510,5982,5998,5965,5968,14179,0
2005-10-17,200510,5985,5988,5813,5815,26245,0
2005-10-18,200510,5826,5860,5818,5839,15703,0
2005-10-19,200510,5786,5795,5684,5690,14775,-1
2005-10-20,200511,5732,5779,5633,5772,51040,0
2005-10-21,200511,5725,5755,5672,5735,30574,0
2005-10-24,200511,5745,5755,5692,5712,20445,0
2005-10-25,200511,5780,5807,5718,5718,31195,0
2005-10-26,200511,5732,5747,5683,5704,30395,0
2005-10-27,200511,5681,5726,5645,5675,28506,0
2005-10-28,200511,5615,5687,5611,5660,23730,0
2005-10-31,200511,5700,5782,5685,5775,27380,0
2005-11-01,200511,5806,5822,5786,5798,25676,0
2005-11-02,200511,5808,5858,5801,5853,25541,0
2005-11-03,200511,5880,5888,5838,5842,20397,0
2005-11-04,200511,5875,5916,5863,5885,27723,0
2005-11-07,200511,5891,5893,5826,5832,21955,0
2005-11-08,200511,5850,5851,5827,5840,15963,0
2005-11-09,200511,5833,5980,5828,5973,38918,0
2005-11-10,200511,5968,6038,5968,6000,33364,0
2005-11-11,200511,6050,6096,6031,6096,29255,0
2005-11-14,200511,6094,6107,6071,6090,16172,0
2005-11-15,200511,6087,6098,6002,6030,26802,0
2005-11-16,200511,6025,6088,5980,6029,12972,11
2005-11-17,200512,6049,6069,5985,6023,30170,0
2005-11-18,200512,6099,6127,6075,6110,30861,0
2005-11-21,200512,6119,6145,6090,6117,22464,0
2005-11-22,200512,6110,6110,6063,6075,19036,0
2005-11-23,200512,6084,6124,6072,6123,26318,0
2005-11-24,200512,6125,6133,6082,6096,22624,0
2005-11-25,200512,6096,6128,6084,6110,17155,0
2005-11-28,200512,6119,6215,6116,6213,26737,0
2005-11-29,200512,6195,6205,6142,6145,20972,0
2005-11-30,200512,6160,6205,6145,6187,22364,0
2005-12-01,200512,6175,6178,6145,6174,14516,0
2005-12-02,200512,6248,6258,6206,6223,21991,0
2005-12-05,200512,6250,6363,6231,6363,35180,0
2005-12-06,200512,6342,6369,6325,6369,20727,0
2005-12-07,200512,6379,6381,6316,6347,27086,0
2005-12-08,200512,6325,6335,6214,6240,34819,0
2005-12-09,200512,6257,6265,6200,6240,27932,0
2005-12-12,200512,6265,6285,6182,6273,27904,0
2005-12-13,200512,6255,6285,6227,6241,21926,0
2005-12-14,200512,6262,6272,6206,6215,23297,0
2005-12-15,200512,6210,6270,6206,6270,21871,0
2005-12-16,200512,6257,6385,6256,6356,32188,0
2005-12-19,200512,6360,6452,6358,6450,24030,0
2005-12-20,200512,6435,6445,6413,6433,16630,0
2005-12-21,200512,6438,6480,6426,6472,8919,18
2005-12-22,200601,6482,6489,6425,6430,21977,0
2005-12-23,200601,6445,6549,6432,6544,32155,0
2005-12-26,200601,6559,6594,6538,6578,15889,0
2005-12-27,200601,6558,6603,6530,6567,23749,0
2005-12-28,200601,6519,6563,6506,6550,19686,0
2005-12-29,200601,6555,6645,6555,6605,29221,0
2005-12-30,200601,6600,6615,6566,6595,19675,0
2006-01-02,200601,6451,6507,6411,6478,27202,0
2006-01-03,200601,6488,6641,6460,6641,41424,0
2006-01-04,200601,6675,6688,6603,6655,33521,0
2006-01-05,200601,6665,6740,6652,6723,37557,0
2006-01-06,200601,6743,6745,6692,6717,26989,0
2006-01-09,200601,6747,6789,6744,6760,27074,0
2006-01-10,200601,6781,6784,6705,6739,29761,0
2006-01-11,200601,6723,6774,6686,6760,38793,0
2006-01-12,200601,6772,6800,6701,6705,33809,0
2006-01-13,200601,6701,6747,6677,6712,32377,0
2006-01-16,200601,6682,6744,6660,6729,34214,0
2006-01-17,200601,6730,6767,6688,6689,28043,0
2006-01-18,200601,6612,6624,6461,6505,26270,-5
2006-01-19,200602,6527,6539,6460,6513,41758,0
2006-01-20,200602,6527,6549,6451,6472,36292,0
2006-01-23,200602,6400,6415,6378,6380,28242,0
2006-01-24,200602,6417,6460,6405,6450,24722,0
2006-01-25,200602,6471,6532,6453,6532,30132,0
2006-02-03,200602,6568,6614,6545,6585,31029,0
2006-02-06,200602,6555,6722,6500,6700,39983,0
2006-02-07,200602,6700,6742,6678,6705,35636,0
2006-02-08,200602,6702,6703,6607,6619,32331,0
2006-02-09,200602,6679,6699,6572,6593,38601,0
2006-02-10,200602,6596,6620,6542,6563,36182,0
2006-02-13,200602,6551,6607,6522,6541,28680,0
2006-02-14,200602,6528,6620,6512,6610,31792,0
2006-02-15,200602,6600,6643,6574,6592,13351,-14
2006-02-16,200603,6590,6685,6582,6669,48942,0
2006-02-17,200603,6701,6719,6640,6682,39693,0
2006-02-20,200603,6660,6700,6620,6677,36121,0
2006-02-21,200603,6699,6710,6626,6628,35794,0
2006-02-22,200603,6631,6650,6495,6528,55797,0
2006-02-23,200603,6545,6548,6464,6493,41063,0
2006-02-24,200603,6495,6533,6477,6527,33242,0
2006-02-27,200603,6514,6548,6473,6530,31587,0
2006-03-01,200603,6512,6618,6483,6582,44348,0
2006-03-02,200603,6614,6647,6598,6617,35536,0
2006-03-03,200603,6610,6622,6495,6503,43846,0
2006-03-06,200603,6500,6550,6485,6548,30517,0
2006-03-07,200603,6510,6513,6455,6475,37478,0
2006-03-08,200603,6460,6505,6405,6455,48943,0
2006-03-09,200603,6460,6500,6451,6477,30782,0
2006-03-10,200603,6477,6513,6442,6467,40901,0
2006-03-13,200603,6510,6535,6485,6535,26800,0
2006-03-14,200603,6522,6525,6416,6454,36681,0
2006-03-15,200603,6479,6535,6464,6519,18215,-29
2006-03-16,200604,6492,6554,6448,6448,55910,0
2006-03-17,200604,6450,6483,6422,6478,32944,0
2006-03-20,200604,6498,6525,6457,6496,37693,0
2006-03-21,200604,6488,6513,6443,6450,40546,0
2006-03-22,200604,6415,6417,6357,6361,46240,0
2006-03-23,200604,6373,6387,6323,6358,36717,0
2006-03-24,200604,6344,6375,6338,6366,24238,0
2006-03-27,200604,6386,6396,6364,6390,18537,0
2006-03-28,200604,6379,6425,6375,6405,27770,0
2006-03-29,200604,6385,6451,6375,6440,35201,0
2006-03-30,200604,6463,6518,6454,6487,43072,0
2006-03-31,200604,6501,6590,6492,6561,41291,0
2006-04-03,200604,6583,6638,6564,6638,30043,0
2006-04-04,200604,6629,6643,6613,6630,21774,0
2006-04-06,200604,6677,6733,6668,6727,29681,0
2006-04-07,200604,6728,6791,6701,6751,34751,0
2006-04-10,200604,6722,6828,6713,6779,48184,0
2006-04-11,200604,6752,6768,6709,6755,33134,0
2006-04-12,200604,6711,6809,6695,6808,53379,0
2006-04-13,200604,6819,6867,6812,6866,37579,0
2006-04-14,200604,6880,6986,6860,6984,42551,0
2006-04-17,200604,6971,7035,6963,6986,40534,0
2006-04-18,200604,7008,7008,6911,6983,38280,0
2006-04-19,200604,7114,7126,7030,7054,20623,7
2006-04-20,200605,7047,7125,7031,7121,52886,0
2006-04-21,200605,7131,7159,7082,7105,38249,0
2006-04-24,200605,7053,7133,7033,7081,41657,0
2006-04-25,200605,7085,7153,7028,7053,49974,0
2006-04-26,200605,7071,7208,7045,7208,43395,0
2006-04-27,200605,7233,7234,7157,7176,45862,0
2006-04-28,200605,7153,7215,7093,7180,46131,0
2006-05-02,200605,7172,7222,7135,7219,40395,0
2006-05-03,200605,7250,7289,7245,7267,35619,0
2006-05-04,200605,7267,7375,7251,7375,42418,0
2006-05-05,200605,7378,7498,7362,7421,51836,0
2006-05-08,200605,7470,7518,7436,7518,30678,0
2006-05-09,200605,7493,7514,7392,7392,56421,0
2006-05-10,200605,7401,7446,7280,7318,65982,0
2006-05-11,200605,7300,7377,7273,7369,43606,0
2006-05-12,200605,7273,7312,7252,7257,42212,0
2006-05-15,200605,7189,7214,7150,7153,33060,0
2006-05-16,200605,7156,7178,7022,7022,40184,0
2006-05-17,200605,7036,7145,7035,7119,22742,-17
2006-05-18,200606,6977,7005,6943,7000,41162,0
2006-05-19,200606,6980,7066,6971,7042,35174,0
2006-05-22,200606,7054,7081,6865,6868,46371,0
2006-05-23,200606,6829,6901,6806,6844,49188,0
2006-05-24,200606,6836,6919,6767,6890,70600,0
2006-05-25,200606,6863,6897,6814,6855,39864,0
2006-05-26,200606,6927,6960,6843,6872,43097,0
2006-05-29,200606,6905,6923,6857,6891,27085,0
2006-05-30,200606,6904,6913,6805,6844,49838,0
2006-06-01,200606,6864,6897,6830,6854,30427,0
2006-06-02,200606,6915,6968,6845,6967,44918,0
2006-06-05,200606,6947,6964,6645,6678,56135,0
2006-06-06,200606,6622,6712,6592,6689,52334,0
2006-06-07,200606,6656,6668,6576,6576,46653,0
2006-06-08,200606,6525,6547,6211,6216,74759,0
2006-06-09,200606,6294,6415,6220,6375,70824,0
2006-06-12,200606,6332,6409,6266,6379,50729,0
2006-06-13,200606,6282,6344,6230,6270,52290,0
2006-06-14,200606,6253,6470,6253,6465,57589,0
2006-06-15,200606,6488,6505,6356,6409,51995,0
2006-06-16,200606,6650,6667,6521,6580,44190,0
2006-06-19,200606,6566,6595,6536,6575,28420,0
2006-06-20,200606,6565,6565,6261,6359,53447,0
2006-06-21,200606,6362,6415,6302,6315,19174,-62
2006-06-22,200607,6339,6451,6330,6430,43047,0
2006-06-23,200607,6390,6405,6270,6377,52097,0
2006-06-26,200607,6405,6513,6375,6481,36611,0
2006-06-27,200607,6475,6575,6445,6515,53268,0
2006-06-28,200607,6435,6466,6396,6455,36982,0
2006-06-29,200607,6488,6553,6487,6535,42461,0
2006-06-30,200607,6672,6685,6626,6655,31052,0
2006-07-03,200607,6665,6675,6637,6666,18313,0
2006-07-04,200607,6690,6730,6639,6668,38372,0
2006-07-05,200607,6646,6668,6570,6570,39808,0
2006-07-06,200607,6551,6585,6525,6579,38115,0
2006-07-07,200607,6578,6588,6545,6558,24849,0
2006-07-10,200607,6511,6659,6485,6659,37308,0
2006-07-11,200607,6610,6650,6592,6598,29751,0
2006-07-12,200607,6603,6690,6530,6579,53264,0
2006-07-13,200607,6538,6576,6506,6516,35590,0
2006-07-14,200607,6426,6430,6333,6368,43041,0
2006-07-17,200607,6342,6362,6153,6221,42713,0
2006-07-18,200607,6202,6277,6202,6266,28311,0
2006-07-19,200607,6280,6340,6253,6273,19210,-143
2006-07-20,200608,6259,6339,6257,6339,39806,0
2006-07-21,200608,6272,6300,6235,6292,30885,0
2006-07-24,200608,6185,6247,6163,6238,30122,0
2006-07-25,200608,6348,6367,6295,6315,29392,0
2006-07-26,200608,6308,6348,6266,6292,36527,0
2006-07-27,200608,6292,6408,6283,6401,42213,0
2006-07-28,200608,6381,6425,6346,6396,34105,0
2006-07-31,200608,6456,6468,6326,6361,42815,0
2006-08-01,200608,6371,6415,6345,6379,33712,0
2006-08-02,200608,6349,6454,6339,6439,35217,0
2006-08-03,200608,6459,6469,6396,6408,35058,0
2006-08-04,200608,6440,6444,6348,6366,36034,0
2006-08-07,200608,6352,6402,6336,6350,31285,0
2006-08-08,200608,6370,6501,6368,6501,37968,0
2006-08-09,200608,6471,6580,6449,6580,39843,0
2006-08-10,200608,6543,6598,6517,6555,42468,0
2006-08-11,200608,6556,6585,6528,6538,26788,0
2006-08-14,200608,6557,6638,6550,6595,33840,0
2006-08-15,200608,6585,6612,6571,6607,22235,0
2006-08-16,200608,6659,6702,6657,6702,13763,-28
2006-08-17,200609,6722,6734,6685,6695,31341,0
2006-08-18,200609,6709,6716,6691,6698,16755,0
2006-08-21,200609,6688,6694,6443,6460,51454,0
2006-08-22,200609,6500,6546,6467,6539,30828,0
2006-08-23,200609,6525,6545,6375,6515,54678,0
2006-08-24,200609,6482,6529,6465,6515,31298,0
2006-08-25,200609,6515,6585,6476,6489,35082,0
2006-08-28,200609,6501,6509,6382,6402,38685,0
2006-08-29,200609,6450,6462,6421,6439,20856,0
2006-08-30,200609,6454,6585,6433,6563,42254,0
2006-08-31,200609,6585,6648,6580,6621,37036,0
2006-09-01,200609,6620,6648,6606,6646,19448,0
2006-09-04,200609,6691,6755,6688,6738,30208,0
2006-09-05,200609,6738,6749,6712,6738,18901,0
2006-09-06,200609,6727,6736,6603,6653,42708,0
2006-09-07,200609,6615,6680,6582,6640,37185,0
2006-09-08,200609,6620,6699,6603,6696,36646,0
2006-09-11,200609,6684,6810,6622,6648,53917,0
2006-09-12,200609,6631,6678,6588,6588,36788,0
2006-09-13,200609,6651,6670,6606,6644,31146,0
2006-09-14,200609,6650,6689,6504,6579,57041,0
2006-09-15,200609,6597,6675,6554,6669,40687,0
2006-09-18,200609,6789,6900,6730,6895,44150,0
2006-09-19,200609,6901,6923,6862,6876,28810,0
2006-09-20,200609,6850,6895,6820,6875,17660,-15
2006-09-21,200610,6900,6920,6816,6880,46723,0
2006-09-22,200610,6846,6872,6830,6858,28471,0
2006-09-25,200610,6843,6925,6821,6925,43446,0
2006-09-26,200610,6915,6955,6887,6900,32795,0
2006-09-27,200610,6954,6965,6917,6955,32825,0
2006-09-28,200610,6960,6983,6843,6864,45437,0
2006-09-29,200610,6880,6894,6847,6877,25305,0
2006-10-02,200610,6870,6975,6860,6959,38959,0
2006-10-03,200610,6947,6963,6925,6940,21877,0
2006-10-04,200610,6948,6970,6856,6867,38041,0
2006-10-05,200610,6934,7015,6920,7012,39715,0
2006-10-11,200610,7043,7058,6987,7009,19733,0
2006-10-12,200610,7012,7038,6965,6981,28286,0
2006-10-13,200610,7066,7109,7039,7080,32782,0
2006-10-14,200610,7089,7102,7070,7102,14484,0
